id,name,state,min_x,min_y,max_x,max_y
7220,Manteler Forst,Bayern,11.83460659,49.56768569,12.21549144,49.81537939
7221,Speinsharter Forst,Bayern,11.59663586,49.70140634,11.98074656,49.93096268
7222,Barbing,Bayern,12.04995072,48.88730037,12.4789115,49.11287476
7223,Beratzhausen,Bayern,11.60963358,48.98038726,12.03352285,49.26394937
7224,Bernhardswald,Bayern,12.02639404,48.94571935,12.46096942,49.25604645
7225,Hagelstadt,Bayern,12.03603123,48.77799311,12.42716727,49.0105813
7226,Hemau,Bayern,11.52304608,48.89219948,12.03494591,49.19704467
7227,Köfering,Bayern,12.01425698,48.83596316,12.34585001,49.03971648
7228,Lappersdorf,Bayern,11.87506189,48.94295413,12.24091314,49.20089108
7229,Mintraching,Bayern,12.05817507,48.8109023,12.46522202,49.08077889
7230,Neutraubling,Bayern,12.04010521,48.87085986,12.36915624,49.08707493
7231,Nittendorf,Bayern,11.72808903,48.89649341,12.13790073,49.14353155
7232,Obertraubling,Bayern,11.95899233,48.83273574,12.33690947,49.06829258
7233,Pentling,Bayern,11.8503384,48.83231026,12.25165748,49.09270992
7234,Pettendorf,Bayern,11.82881694,48.92512834,12.18446493,49.16536043
7235,Pfatter,Bayern,12.14366248,48.84010569,12.59000993,49.07931889
7236,Regenstauf,Bayern,11.86516575,48.99742067,12.37210567,49.31348823
7237,Schierling,Bayern,11.96107097,48.67546265,12.39556042,48.96803918
7238,Sinzing,Bayern,11.76702034,48.85690785,12.18302074,49.11552978
7239,Tegernheim,Bayern,12.02244662,48.91724507,12.34919977,49.14594185
7240,Thalmassing,Bayern,11.94403149,48.78066247,12.33393097,49.03847336
7241,Wenzenbach,Bayern,11.99692604,48.95713564,12.37153946,49.19960707
7242,Wiesent,Bayern,12.18331455,48.91148457,12.55278311,49.14402121
7243,Zeitlarn,Bayern,11.95205881,48.97269006,12.30768597,49.20388537
7244,Duggendorf,Bayern,11.73385948,49.00353883,12.11572947,49.2464267
7245,Holzheim a.Forst,Bayern,11.82751713,49.02810781,12.17475442,49.25125055
7246,Kallmünz,Bayern,11.72325365,49.03698983,12.15103077,49.28393536
7247,Brunn,Bayern,11.74494727,48.96184349,12.09123448,49.20471899
7248,Deuerling,Bayern,11.73278515,48.92687542,12.06105844,49.1355362
7249,Laaber,Bayern,11.70275909,48.94970641,12.09689151,49.19762519
7250,Pielenhofen,Bayern,11.80094034,48.96001396,12.16244692,49.18586684
7251,Wolfsegg,Bayern,11.80583054,48.9939154,12.15425583,49.21237686
7252,Altenthann,Bayern,12.11780295,48.95847516,12.48066118,49.21303079
7253,Bach a.d.Donau,Bayern,12.10783954,48.91716944,12.46934023,49.13386594
7254,Donaustauf,Bayern,12.05354208,48.92488212,12.41240168,49.13931018
7255,Brennberg,Bayern,12.19022017,48.95447284,12.57484926,49.19299744
7256,Wörth a.d.Donau,Bayern,12.18824739,48.88254677,12.62692677,49.13615325
7257,Alteglofsheim,Bayern,12.032284,48.8064095,12.3803253,49.02547471
7258,Pfakofen,Bayern,12.05142704,48.75213745,12.3981018,48.97194927
7259,Aufhausen,Bayern,12.10079953,48.74977932,12.45922479,48.99367077
7260,Mötzing,Bayern,12.21809891,48.76744531,12.59373553,49.02820826
7261,Riekofen,Bayern,12.15859581,48.7978908,12.5089194,49.03860023
7262,Sünching,Bayern,12.18232841,48.75674226,12.52850786,48.98607661
7263,Forstmühler Forst,Bayern,12.11763059,48.93745428,12.4987403,49.16922552
7264,Kreuther Forst,Bayern,12.07911831,48.9533657,12.40105179,49.16748053
7265,Bodenwöhr,Bayern,12.07013739,49.17252039,12.52009949,49.42011342
7266,Bruck i.d.OPf.,Bayern,12.0800273,49.12024582,12.53207142,49.36523859
7267,Burglengenfeld,Bayern,11.79775778,49.06958283,12.21658582,49.39797188
7268,Fensterbach,Bayern,11.83906352,49.28872129,12.23949909,49.526801
7269,Maxhütte-Haidhof,Bayern,11.91971573,49.05362108,12.29368212,49.31117293
7270,Neunburg vorm Wald,Bayern,12.08280504,49.21515133,12.62696596,49.48229059
7271,Nittenau,Bayern,12.00035041,49.06025247,12.50025325,49.35119079
7272,Wernberg-Köblitz,Bayern,11.9345106,49.39437514,12.38407593,49.68351147
7273,Oberviechtach,Bayern,12.23798123,49.34274182,12.652398,49.64301975
7274,Schmidgaden,Bayern,11.89320998,49.31418664,12.24730129,49.58454462
7275,Schwandorf,Bayern,11.85248293,49.15897893,12.34769279,49.47231682
7276,Teublitz,Bayern,11.89507999,49.11358729,12.29874711,49.3539896
7277,Gleiritsch,Bayern,12.14815762,49.39686198,12.49027602,49.60838773
7278,Niedermurach,Bayern,12.18130103,49.32380853,12.54934323,49.57244458
7279,Teunz,Bayern,12.18947517,49.37808708,12.57033473,49.62152965
7280,Winklarn,Bayern,12.30911639,49.31521275,12.69361796,49.56450445
7281,Altendorf,Bayern,12.09318248,49.30006062,12.48091345,49.53602875
7282,Guteneck,Bayern,12.0905722,49.33510867,12.4841196,49.58124363
7283,Nabburg,Bayern,11.95477614,49.32379262,12.399967,49.57688781
7284,Schwarzach b.Nabburg,Bayern,12.01371595,49.27311592,12.40907312,49.51382957
7285,Schwarzenfeld,Bayern,11.93672569,49.24426883,12.38257226,49.50139032
7286,Stulln,Bayern,11.96010315,49.30286449,12.30479547,49.53320309
7287,Pfreimd,Bayern,11.96731573,49.38364261,12.4383308,49.63029798
7288,Trausnitz,Bayern,12.08057232,49.41612708,12.43948781,49.64716675
7289,Schönsee,Bayern,12.33399002,49.37952766,12.77909703,49.64077933
7290,Stadlern,Bayern,12.45969072,49.38637693,12.78226098,49.61657125
7291,Weiding,Bayern,12.37039853,49.36447088,12.75225711,49.59246599
7292,Dieterskirchen,Bayern,12.22484379,49.28200458,12.58745836,49.53165473
7293,Neukirchen-Balbini,Bayern,12.19395423,49.17097475,12.64772601,49.41024434
7294,Schwarzhofen,Bayern,12.14286951,49.25776731,12.5233362,49.50750009
7295,Thanstein,Bayern,12.27320143,49.27157237,12.63971526,49.51668324
7296,Steinberg am See,Bayern,11.99257948,49.15889741,12.35696804,49.38685531
7297,Wackersdorf,Bayern,12.00070974,49.18971666,12.38641359,49.4419167
7298,Wolferlohe,Bayern,11.82914416,49.199547,12.15659997,49.40839544
7299,Bärnau,Bayern,12.20763314,49.66421277,12.62433901,49.9472818
7300,Erbendorf,Bayern,11.83510998,49.6940857,12.23835509,49.99247119
7301,Friedenfels,Bayern,11.9179329,49.77814373,12.27692769,50.00169196
7302,Fuchsmühl,Bayern,11.96389355,49.80358614,12.30062896,50.03678293
7303,Immenreuth,Bayern,11.66491162,49.79821913,12.02759325,50.05313602
7304,Konnersreuth,Bayern,12.04873908,49.88749142,12.40611878,50.12748884
7305,Kulmain,Bayern,11.71317107,49.79095017,12.11042259,50.05091519
7306,Mähring,Bayern,12.25026675,49.74850967,12.68997879,50.02783457
7307,Bad Neualbenreuth,Bayern,12.20075791,49.84386665,12.63745892,50.09146394
7308,Plößberg,Bayern,12.05977926,49.66885018,12.5168835,49.9448032
7309,Tirschenreuth,Bayern,12.11055709,49.7332936,12.58997918,50.04415622
7310,Waldershof,Bayern,11.83007872,49.80520279,12.28050805,50.08461209
7311,Waldsassen,Bayern,12.09351537,49.8883614,12.562696,50.15120961
7312,Leonberg,Bayern,12.1119874,49.8037382,12.50208109,50.0807326
7313,Mitterteich,Bayern,12.04619695,49.79582825,12.42508215,50.08592847
7314,Pechbrunn,Bayern,11.97737281,49.85416442,12.35156563,50.09064548
7315,Kastl,Bayern,11.71988295,49.71021586,12.109391,49.94254379
7316,Kemnath,Bayern,11.70058967,49.7227408,12.1622857,49.98232153
7317,Brand,Bayern,11.72840403,49.8537297,12.07157791,50.06891231
7318,Ebnath,Bayern,11.76558888,49.83448633,12.10948215,50.06884663
7319,Neusorg,Bayern,11.80068967,49.81643149,12.1376661,50.06517143
7320,Pullenreuth,Bayern,11.81591155,49.77682149,12.19172029,50.05688699
7321,Krummennaab,Bayern,11.91789223,49.72401073,12.27567198,49.97429386
7322,Reuth b.Erbendorf,Bayern,11.97318765,49.73958859,12.31562965,49.96914722
7323,Falkenberg,Bayern,12.03027926,49.72470462,12.42279465,49.98151182
7324,Wiesau,Bayern,11.99390161,49.77426503,12.39048886,50.04126311
7325,Bamberg,Bayern,10.68764197,49.75302388,11.09762983,50.01685996
7326,Bayreuth,Bayern,11.33581455,49.79851336,11.8111801,50.06658971
7327,Coburg,Bayern,10.74728873,50.13194039,11.20387138,50.38768875
7328,Hof,Bayern,11.66760889,50.17750147,12.11232726,50.44453162
7329,Altendorf,Bayern,10.83061283,49.69168168,11.18735009,49.90317712
7330,Bischberg,Bayern,10.61673506,49.78851866,10.98587588,50.01370223
7331,Breitengüßbach,Bayern,10.72492175,49.86721215,11.12494557,50.08333421
7332,Buttenheim,Bayern,10.87324619,49.70241895,11.24412839,49.95111824
7333,Frensdorf,Bayern,10.67053793,49.68103595,11.07274232,49.93762962
7334,Gundelsheim,Bayern,10.76579248,49.83507566,11.07853045,50.03726863
7335,Hallstadt,Bayern,10.69177773,49.82249041,11.05267099,50.03920688
7336,Heiligenstadt i.OFr.,Bayern,10.92444246,49.74266208,11.38305511,50.01357229
7337,Hirschaid,Bayern,10.76713259,49.67859727,11.1940181,49.93985903
7338,Kemmern,Bayern,10.70113131,49.85029386,11.03634185,50.06364775
7339,Litzendorf,Bayern,10.8343034,49.80354494,11.24466105,50.02381305
7340,Memmelsdorf,Bayern,10.7870401,49.828275,11.17633334,50.07023681
7341,Oberhaid,Bayern,10.58229573,49.82497562,10.98544478,50.05866449
7342,Pettstadt,Bayern,10.75933407,49.72601557,11.09895455,49.94003314
7343,Pommersfelden,Bayern,10.61746752,49.64774984,11.03203223,49.89344924
7344,Rattelsdorf,Bayern,10.69283775,49.89256347,11.07043361,50.18520074
7345,Scheßlitz,Bayern,10.81934049,49.83585687,11.26500801,50.12773513
7346,Stegaurach,Bayern,10.64621892,49.7476001,11.05266504,49.97706241
7347,Strullendorf,Bayern,10.78944115,49.73896492,11.22754081,49.9868241
7348,Viereth-Trunstadt,Bayern,10.57471542,49.81347069,10.9400851,50.03098801
7349,Walsdorf,Bayern,10.59809819,49.76202359,10.94821542,49.98872361
7350,Zapfendorf,Bayern,10.76998068,49.89052149,11.14770373,50.13971645
7351,Schlüsselfeld,Bayern,10.38762962,49.63120277,10.8589667,49.88980325
7352,Baunach,Bayern,10.61153571,49.87474605,11.02064132,50.11423832
7353,Gerach,Bayern,10.6297694,49.92759938,10.95918513,50.13701237
7354,Lauter,Bayern,10.60121485,49.8684357,10.95088886,50.09028306
7355,Reckendorf,Bayern,10.64526024,49.91899947,10.99938326,50.14104589
7356,Königsfeld,Bayern,10.9529762,49.8169247,11.35744041,50.06820068
7357,Stadelhofen,Bayern,10.96933021,49.86562066,11.39092231,50.11415449
7358,Wattendorf,Bayern,10.95150568,49.90378836,11.33740102,50.14740465
7359,Burgwindheim,Bayern,10.3813603,49.70468456,10.78163201,49.96545099
7360,Ebrach,Bayern,10.30096664,49.6960395,10.69522466,49.96650146
7361,Burgebrach,Bayern,10.47291251,49.68240503,10.9686816,49.96231282
7362,Schönbrunn i.Steigerwald,Bayern,10.48709152,49.75145582,10.87387411,49.98089818
7363,Lisberg,Bayern,10.55566071,49.7786788,10.89728924,49.99967255
7364,Priesendorf,Bayern,10.54757033,49.7930241,10.87305297,50.01410931
7365,Ebracher Forst,Bayern,10.31374397,49.75990217,10.66475181,49.9684456
7366,Eichwald,Bayern,10.88506082,49.75703632,11.20966794,49.95825187
7367,Geisberger Forst,Bayern,10.84773219,49.78732609,11.22387235,49.99784812
7368,Hauptsmoor,Bayern,10.79360044,49.76001394,11.1363796,50.01346397
7369,Koppenwinder Forst,Bayern,10.38029439,49.74515238,10.72210741,49.97177166
7370,Lindach,Bayern,10.46659628,49.75249658,10.81728745,49.95210107
7371,Semberg,Bayern,10.67602992,49.85099068,10.99397109,50.06433445
7372,Steinachsrangen,Bayern,10.37805011,49.70301281,10.70953091,49.91512301
7373,Winkelhofer Forst,Bayern,10.3559164,49.72071143,10.70003986,49.93214627
7374,Zückshuter Forst,Bayern,10.75367266,49.85288234,11.08540102,50.05529593
7375,Ahorntal,Bayern,11.2043804,49.71255943,11.62514148,49.96683516
7376,Bad Berneck i.Fichtelgebirge,Bayern,11.46218418,49.92793686,11.89333745,50.17726352
7377,Bindlach,Bayern,11.39563618,49.87697598,11.79518805,50.12039502
7378,Bischofsgrün,Bayern,11.5881683,49.94530026,11.97972145,50.15601779
7379,Eckersdorf,Bayern,11.24338413,49.82937101,11.66857168,50.08186371
7380,Fichtelberg,Bayern,11.69128571,49.88327694,12.01288835,50.11028447
7381,Gefrees,Bayern,11.53537382,49.95946644,11.95740739,50.22287686
7382,Goldkronach,Bayern,11.50177993,49.88134618,11.88217223,50.118026
7383,Heinersreuth,Bayern,11.34795535,49.8662257,11.70565554,50.0957059
7384,Mehlmeisel,Bayern,11.68967098,49.87072981,12.04320808,50.08868788
7385,Pegnitz,Bayern,11.28522003,49.6247736,11.77190815,49.92753392
7386,Pottenstein,Bayern,11.20817702,49.61094693,11.63014006,49.92600693
7387,Speichersdorf,Bayern,11.56889049,49.74550433,11.9994835,49.99245159
7388,Waischenfeld,Bayern,11.11798653,49.71057077,11.54857786,49.97200937
7389,Warmensteinach,Bayern,11.5882752,49.87239771,11.96786526,50.12777571
7390,Aufseß,Bayern,11.04675591,49.77654655,11.45229867,50.02029883
7391,Hollfeld,Bayern,11.05521378,49.79731216,11.51430157,50.09033979
7392,Plankenfels,Bayern,11.15331832,49.78412944,11.5233762,50.00476016
7393,Glashütten,Bayern,11.2857787,49.7888361,11.60097683,49.99221959
7394,Mistelgau,Bayern,11.21482249,49.78376404,11.62857217,50.02679855
7395,Gesees,Bayern,11.37687712,49.78008989,11.70683077,50.01178072
7396,Hummeltal,Bayern,11.32414901,49.74430337,11.66880278,49.99417579
7397,Mistelbach,Bayern,11.34486234,49.81017105,11.67503301,50.01335638
7398,Emtmannsberg,Bayern,11.47936018,49.77013169,11.86232144,50.01370053
7399,Kirchenpingarten,Bayern,11.60236385,49.80048293,11.97788055,50.06663511
7400,Seybothenreuth,Bayern,11.53421371,49.7845594,11.89226574,50.01609994
7401,Weidenberg,Bayern,11.49113238,49.80895398,11.9409372,50.0798521
7402,Creußen,Bayern,11.3605279,49.71989183,11.8702567,49.99392873
7403,Haag,Bayern,11.37862357,49.76476339,11.74918403,49.9841784
7404,Prebitz,Bayern,11.4907979,49.71247208,11.87816091,49.93662172
7405,Schnabelwaid,Bayern,11.40981141,49.68382768,11.77835102,49.923768
7406,Betzenstein,Bayern,11.20820857,49.52501193,11.60761589,49.81305288
7407,Plech,Bayern,11.29767679,49.54567803,11.64685047,49.77084574
7408,Bischofsgrüner Forst,Bayern,11.58516936,49.93573979,11.98731886,50.18532108
7409,Fichtelberg,Bayern,11.65420181,49.86926422,12.0409067,50.11681936
7410,Forst Neustädtlein a.Forst,Bayern,11.3012877,49.86791382,11.63677532,50.08553995
7411,Glashüttener Forst,Bayern,11.29253751,49.7697979,11.63497409,49.97465819
7412,Heinersreuther Forst,Bayern,11.32110095,49.85145833,11.66117463,50.06687428
7413,Neubauer Forst-Nord,Bayern,11.68298819,49.93158758,12.01216084,50.13669877
7414,Prüll,Bayern,11.27636526,49.67573194,11.59181697,49.87076767
7415,Veldensteiner Forst,Bayern,11.30940557,49.54963874,11.70266278,49.819349
7416,Waidacher Forst,Bayern,11.21813385,49.61605396,11.56365591,49.81948719
7417,Warmensteinacher Forst-Nord,Bayern,11.65944068,49.93612289,11.95416907,50.12142295
7418,Ahorn,Bayern,10.7148354,50.10982726,11.11861309,50.33435381
7419,Dörfles-Esbach,Bayern,10.8409068,50.18584751,11.15570216,50.38890675
7420,Ebersdorf b.Coburg,Bayern,10.88910375,50.11490295,11.25806711,50.35684942
7421,Großheirath,Bayern,10.73136616,50.06064768,11.11946435,50.29564414
7422,Itzgrund,Bayern,10.70940176,49.99813363,11.0884276,50.26579484
7423,Lautertal,Bayern,10.75888846,50.19955006,11.14239517,50.4810685
7424,Meeder,Bayern,10.67518838,50.19332552,11.10627083,50.48608716
7425,Neustadt b.Coburg,Bayern,10.89793004,50.1632557,11.32377187,50.45726941
7426,Bad Rodach,Bayern,10.57203332,50.18331322,11.00536398,50.48224825
7427,Rödental,Bayern,10.84457893,50.17075195,11.23913829,50.45517815
7428,Seßlach,Bayern,10.5863737,50.05127672,11.03375742,50.34162124
7429,Sonnefeld,Bayern,10.95814933,50.11483044,11.34044426,50.36100359
7430,Untersiemau,Bayern,10.77405147,50.08378962,11.15057652,50.3160264
7431,Weidhausen b.Coburg,Bayern,10.96302048,50.09523915,11.3373335,50.30377424
7432,Weitramsdorf,Bayern,10.68504576,50.11899521,11.0606177,50.38105771
7433,Grub a.Forst,Bayern,10.85413824,50.12243655,11.18865597,50.34144425
7434,Niederfüllbach,Bayern,10.83627082,50.12174344,11.1447216,50.32325111
7435,Callenberger Forst-West,Bayern,10.67758513,50.18800373,10.99935299,50.38502325
7436,Gellnhausen,Bayern,10.63149454,50.27591188,10.94167041,50.4752722
7437,Köllnholz,Bayern,10.70415601,50.18540715,11.00289829,50.37715909
7438,Eggolsheim,Bayern,10.87114274,49.65190176,11.29835774,49.93057864
7439,Egloffstein,Bayern,11.06614777,49.59567694,11.45200394,49.82982656
7440,Forchheim,Bayern,10.86177021,49.58445962,11.26508173,49.84085044
7441,Gößweinstein,Bayern,11.09489539,49.62975069,11.52684325,49.90664826
7442,Hallerndorf,Bayern,10.77473854,49.62764971,11.18216732,49.87582782
7443,Hausen,Bayern,10.83457949,49.58101014,11.19128283,49.81444438
7444,Heroldsbach,Bayern,10.78438665,49.59152095,11.15709096,49.81235108
7445,Igensdorf,Bayern,11.01002508,49.50017571,11.4263319,49.75276422
7446,Langensendelbach,Bayern,10.88437068,49.53471628,11.23219565,49.74482251
7447,Neunkirchen a.Brand,Bayern,10.93777333,49.50905359,11.34565908,49.74264293
7448,Obertrubach,Bayern,11.13841049,49.58885426,11.52001064,49.81586134
7449,Pretzfeld,Bayern,11.01397157,49.62420027,11.38786469,49.85939167
7450,Wiesenttal,Bayern,11.05909844,49.68851021,11.45003387,49.96444504
7451,Ebermannstadt,Bayern,10.97581364,49.65756783,11.43980898,49.90869311
7452,Unterleinleiter,Bayern,10.99762162,49.71831638,11.34416973,49.93496788
7453,Kunreuth,Bayern,10.99614443,49.56794008,11.33603905,49.78106248
7454,Pinzberg,Bayern,10.94149389,49.58253507,11.28554542,49.80539707
7455,Wiesenthau,Bayern,10.98047887,49.60475047,11.29884567,49.81354134
7456,Kirchehrenbach,Bayern,10.98665029,49.6271929,11.32205685,49.83913103
7457,Leutenbach,Bayern,11.00735386,49.57987697,11.36256934,49.81574731
7458,Weilersbach,Bayern,10.96638099,49.63906607,11.29867987,49.85836333
7459,Effeltrich,Bayern,10.93370278,49.5560469,11.27794698,49.77179785
7460,Poxdorf,Bayern,10.90869425,49.56345757,11.22659685,49.769281
7461,Dormitz,Bayern,10.96155482,49.49862461,11.27774065,49.70094714
7462,Hetzles,Bayern,10.95327832,49.53570834,11.30113078,49.7482065
7463,Kleinsendelbach,Bayern,10.99649988,49.49749113,11.32629096,49.70704347
7464,Gräfenberg,Bayern,11.03267436,49.53546316,11.44660716,49.79181034
7465,Hiltpoltstein,Bayern,11.13390314,49.5424847,11.50719652,49.77928771
7466,Weißenohe,Bayern,11.09745314,49.52673472,11.43638597,49.727191
7467,Bad Steben,Bayern,11.45594136,50.22695467,11.82141369,50.48839193
7468,Berg,Bayern,11.5934223,50.24913228,11.97200443,50.50829049
7469,Döhlau,Bayern,11.79067789,50.17593175,12.14113718,50.39922834
7470,Geroldsgrün,Bayern,11.39570078,50.23273333,11.76423288,50.47493907
7471,Helmbrechts,Bayern,11.45883413,50.11238427,11.9466748,50.36787581
7472,Köditz,Bayern,11.6499026,50.22544223,12.02165388,50.48544688
7473,Konradsreuth,Bayern,11.64210819,50.124032,12.03922648,50.38948774
7474,Münchberg,Bayern,11.52846961,50.05779921,11.98676175,50.33043463
7475,Naila,Bayern,11.48668451,50.19520965,11.88173503,50.46184091
7476,Oberkotzau,Bayern,11.73860151,50.14336534,12.1190666,50.37228511
7477,Regnitzlosau,Bayern,11.83528278,50.17232001,12.26642109,50.42645353
7478,Rehau,Bayern,11.82017835,50.10035979,12.30155271,50.39141479
7479,Schwarzenbach a.d.Saale,Bayern,11.70282884,50.07127409,12.16108288,50.33521449
7480,Schwarzenbach a.Wald,Bayern,11.39604114,50.1646194,11.82761306,50.40041131
7481,Selbitz,Bayern,11.56855109,50.19614119,11.94256457,50.44592151
7482,Stammbach,Bayern,11.50380958,50.02536789,11.90217549,50.27043625
7483,Zell im Fichtelgebirge,Bayern,11.6014181,50.01340998,12.00485756,50.25668098
7484,Issigau,Bayern,11.54946308,50.25565913,11.89550095,50.4959032
7485,Lichtenberg,Bayern,11.49733154,50.26677688,11.83510057,50.48566338
7486,Feilitzsch,Bayern,11.71922328,50.24846189,12.09481466,50.51451779
7487,Gattendorf,Bayern,11.81045334,50.20812621,12.17256269,50.44354723
7488,Töpen,Bayern,11.69315381,50.26769476,12.06291471,50.50573563
7489,Trogen,Bayern,11.79989308,50.25512766,12.12524237,50.48950641
